source_string,code_system,concept_id,concept_name,domain_id,vocabulary_id,mapping_version,decided_by,decided_on,note
52407,SOURCE,3014441,Leukocytes [Presence] in Stool by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52407 'WBC' (Stool; Hematology); community mapping, imported 2026-09-11"
52408,SOURCE,3026008,Bacteria identified in Urine by Culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52408 'Bacturia' (Urine; Hematology); community mapping, imported 2026-09-11"
52409,SOURCE,3020830,Yeast.budding [Presence] in Urine sediment,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52409 'Budding Yeast' (Urine; Hematology); community mapping, imported 2026-09-11"
52410,SOURCE,3015913,Fatty casts [#/area] in Urine sediment by Microscopy low power field,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52410 'Fatty Casts' (Urine; Hematology); community mapping, imported 2026-09-11"
52411,SOURCE,3011397,Hemoglobin [Presence] in Urine by Test strip,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52411 'Hgb' (Urine; Hematology); community mapping, imported 2026-09-11"
52413,SOURCE,3035583,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52413 'Leuks' (Urine; Hematology); community mapping, imported 2026-09-11"
52414,SOURCE,3035583,Leukocytes [#/area] in Urine sediment by Microscopy high power field,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52414 'LEUKS' (Urine; Hematology); community mapping, imported 2026-09-11"
52416,SOURCE,3011470,Myoglobin [Presence] in Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52416 'Myoglobin' (Urine; Hematology); community mapping, imported 2026-09-11"
52417,SOURCE,3001962,Phenylalanine [Presence] in DBS,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52417 'Pku' (Urine; Hematology); community mapping, imported 2026-09-11"
52434,SOURCE,3031248,Chloride [Moles/volume] in Arterial blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52434 'Chloride, Whole Blood' (Blood; Blood Gas); community mapping, imported 2026-09-11"
52442,SOURCE,3018405,Lactate [Moles/volume] in Arterial blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52442 'Lactate' (Blood; Blood Gas); community mapping, imported 2026-09-11"
52452,SOURCE,3043409,Potassium [Moles/volume] in Arterial blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52452 'Potassium, Whole Blood' (Blood; Blood Gas); community mapping, imported 2026-09-11"
52455,SOURCE,3043706,Sodium [Moles/volume] in Arterial blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52455 'Sodium, Whole Blood' (Blood; Blood Gas); community mapping, imported 2026-09-11"
52500,SOURCE,3045716,Anion gap in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52500 'Anion Gap' (Blood; Chemistry); community mapping, imported 2026-09-11"
52535,SOURCE,3014576,Chloride [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52535 'Chloride' (Blood; Chemistry); community mapping, imported 2026-09-11"
52546,SOURCE,3016723,Creatinine [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52546 'Creatinine' (Blood; Chemistry); community mapping, imported 2026-09-11"
52548,SOURCE,3021322,Cryoglobulin [Presence] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52548 'Cryoglobulin' (Blood; Chemistry); community mapping, imported 2026-09-11"
52551,SOURCE,3048530,Fibrin D-dimer DDU [Mass/volume] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52551 'D-Dimer' (Blood; Chemistry); community mapping, imported 2026-09-11"
52562,SOURCE,3036987,Folate [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52562 'Folate' (Blood; Chemistry); community mapping, imported 2026-09-11"
52569,SOURCE,3004501,Glucose [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52569 'Glucose' (Blood; Chemistry); community mapping, imported 2026-09-11"
52610,SOURCE,3023103,Potassium [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52610 'Potassium' (Blood; Chemistry); community mapping, imported 2026-09-11"
52623,SOURCE,3019550,Sodium [Moles/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52623 'Sodium' (Blood; Chemistry); community mapping, imported 2026-09-11"
52642,SOURCE,3021337,Troponin I.cardiac [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52642 'Troponin I' (Blood; Chemistry); community mapping, imported 2026-09-11"
52647,SOURCE,3013682,Urea nitrogen [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52647 'Urea Nitrogen' (Blood; Chemistry); community mapping, imported 2026-09-11"
52703,SOURCE,3025987,Albumin [Presence] in Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52703 'Albumin, Urine' (Urine; Chemistry); community mapping, imported 2026-09-11"
52720,SOURCE,3018954,Choriogonadotropin (pregnancy test) [Presence] in Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52720 'HCG, Urine, Qualitative' (Urine; Chemistry); community mapping, imported 2026-09-11"
52730,SOURCE,3015736,pH of Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52730 'pH' (Urine; Chemistry); community mapping, imported 2026-09-11"
52769,SOURCE,3004327,Lymphocytes [#/volume] in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52769 'Absolute Lymphocyte Count' (Blood; Hematology); community mapping, imported 2026-09-11"
52786,SOURCE,3011625,Bleeding time,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52786 'Bleeding Time' (Blood; Hematology); community mapping, imported 2026-09-11"
52838,SOURCE,3005353,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52838 'Factor II' (Blood; Hematology); community mapping, imported 2026-09-11"
52840,SOURCE,3026498,Coagulation factor IX activity [Units/volume] in Platelet poor plasma by Chromogenic method,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52840 'Factor IX' (Blood; Hematology); community mapping, imported 2026-09-11"
52842,SOURCE,3005757,Coagulation factor V activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52842 'Factor V' (Blood; Hematology); community mapping, imported 2026-09-11"
52844,SOURCE,3011547,Coagulation factor VII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52844 'Factor VII' (Blood; Hematology); community mapping, imported 2026-09-11"
52846,SOURCE,3019250,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52846 'Factor VIII' (Blood; Hematology); community mapping, imported 2026-09-11"
52849,SOURCE,3004409,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52849 'Factor X' (Blood; Hematology); community mapping, imported 2026-09-11"
52851,SOURCE,3001850,Coagulation factor XI activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52851 'Factor XI' (Blood; Hematology); community mapping, imported 2026-09-11"
52853,SOURCE,3002348,Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52853 'Factor XII' (Blood; Hematology); community mapping, imported 2026-09-11"
52855,SOURCE,3019757,Coagulation factor XIII coagulum dissolution [Units/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52855 'Factor XIII' (Blood; Hematology); community mapping, imported 2026-09-11"
52858,SOURCE,3000401,Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52858 'Fibrin Degradation Products' (Blood; Hematology); community mapping, imported 2026-09-11"
52889,SOURCE,3027184,Lupus anticoagulant [Interpretation] in Platelet poor plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52889 'Lupus Anticoagulant' (Blood; Hematology); community mapping, imported 2026-09-11"
52921,SOURCE,3034426,Prothrombin time (PT),Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52921 'PT' (Blood; Hematology); community mapping, imported 2026-09-11"
52923,SOURCE,3013466,aPTT in Blood by Coagulation assay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52923 'PTT' (Blood; Hematology); community mapping, imported 2026-09-11"
52929,SOURCE,3005308,Reptilase time,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52929 'Reptilase Time' (Blood; Hematology); community mapping, imported 2026-09-11"
52934,SOURCE,3041154,Reticulocytes [#/volume] in Blood by Manual count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52934 'Reticulocyte Count, Manual' (Blood; Hematology); community mapping, imported 2026-09-11"
52948,SOURCE,3036489,Thrombin time,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52948 'Thrombin' (Blood; Hematology); community mapping, imported 2026-09-11"
52955,SOURCE,3030454,CD10 cells/100 cells in Bone marrow,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52955 'CD10' (Bone Marrow; Hematology); community mapping, imported 2026-09-11"
52992,SOURCE,3018543,Iron.microscopic observation [Identifier] in Bone marrow by Potassium ferrocyanide stain,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 52992 'Iron Stain' (Bone Marrow; Hematology); community mapping, imported 2026-09-11"
53012,SOURCE,40771130,Nucleated erythrocytes/100 leukocytes [Ratio] in Synovial fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53012 'NRBC' (Joint Fluid; Hematology); community mapping, imported 2026-09-11"
53083,SOURCE,42868644,Nucleated erythrocytes/100 cells in Pleural fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53083 'NRBC' (Pleural; Hematology); community mapping, imported 2026-09-11"
53116,SOURCE,3026692,Albumin [Mass/volume] in Peritoneal fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53116 '(Albumin)' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53117,SOURCE,3019891,Alpha 1 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53117 'Alpha-1' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53118,SOURCE,3005504,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53118 'Alpha-2' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53119,SOURCE,3003304,Beta globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53119 'Beta' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53120,SOURCE,46236184,Clostridium perfringens [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53120 'Clostrid' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53121,SOURCE,3024255,Cryptococcus sp Ag [Presence] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53121 'Cryptococ' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53123,SOURCE,3000265,Immunoelectrophoresis for Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53123 'Immunoelectrophoresis, Ascites' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53124,SOURCE,40758032,IgG [Mass/volume] in Peritoneal fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53124 'Immunoglobulin G, Ascites' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53125,SOURCE,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53125 'PEP, Ascites, Gamma Region' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53126,SOURCE,3028566,Urate [Moles/volume] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53126 'Uric Acid, Ascites' (Ascites; Chemistry); community mapping, imported 2026-09-11"
53128,SOURCE,3008895,11-Deoxycorticosterone [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53128 '11-Deoxycorticosterone' (Blood; Chemistry); community mapping, imported 2026-09-11"
53129,SOURCE,3010340,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53129 '3t' (Blood; Chemistry); community mapping, imported 2026-09-11"
53130,SOURCE,3016991,Thyroxine (T4) [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53130 '4t' (Blood; Chemistry); community mapping, imported 2026-09-11"
53131,SOURCE,3013614,5'-Nucleotidase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53131 '5' Nucleotidase' (Blood; Chemistry); community mapping, imported 2026-09-11"
53132,SOURCE,3004327,Lymphocytes [#/volume] in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53132 'Absolute Lymphocyte Count' (Blood; Chemistry); community mapping, imported 2026-09-11"
53133,SOURCE,3013650,Neutrophils [#/volume] in Blood by Automated count,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53133 'Absolute Neutrophil' (Blood; Chemistry); community mapping, imported 2026-09-11"
53134,SOURCE,3008511,Leukocytes other [#/volume] in Blood,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53134 'Absolute Other WBC' (Blood; Chemistry); community mapping, imported 2026-09-11"
53135,SOURCE,3035029,Prostatic acid phosphatase [Enzymatic activity/volume] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53135 'Acid Phosphatase, Prostatic Fraction' (Blood; Chemistry); community mapping, imported 2026-09-11"
53136,SOURCE,3033768,Corticotropin IgE Ab [Units/volume] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53136 'Adrenocorticotrophic Hormone' (Blood; Chemistry); community mapping, imported 2026-09-11"
53137,SOURCE,3024370,Alpha-1-Fetoprotein [Multiple of the median] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53137 'Afp Mom' (Blood; Chemistry); community mapping, imported 2026-09-11"
53138,SOURCE,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53138 '(Albumin)' (Blood; Chemistry); community mapping, imported 2026-09-11"
53139,SOURCE,3011337,Aldosterone [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53139 'Aldosterone' (Blood; Chemistry); community mapping, imported 2026-09-11"
53140,SOURCE,3011337,Aldosterone [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53140 'Aldosterone' (Blood; Chemistry); community mapping, imported 2026-09-11"
53141,SOURCE,3015322,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53141 'Alpha-1' (Blood; Chemistry); community mapping, imported 2026-09-11"
53142,SOURCE,3026285,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53142 'Alpha-1-antitrypsin' (Blood; Chemistry); community mapping, imported 2026-09-11"
53143,SOURCE,3005229,Alpha 2 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53143 'Alpha-2' (Blood; Chemistry); community mapping, imported 2026-09-11"
53144,SOURCE,3026712,Neutrophil cytoplasmic Ab [Titer] in Serum,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 53144 'ANCA Titer' (Blood; Chemistry); community mapping, imported 2026-09-11"
